,Approach,Corruption Type,Date,Fscore,Model
308,DefaultAug+S&P,fog,2024-04-08 22:37:33.755957,0.6247106149529391,ResNet50
309,DefaultAug+S&P,frost,2024-04-08 22:37:36.243878,0.7241929009782636,ResNet50
310,DefaultAug+S&P,frosted glass blur,2024-04-08 22:37:38.695921,0.8296328748758196,ResNet50
311,DefaultAug+S&P,gaussian blur,2024-04-08 22:37:41.148076,0.8137847460100718,ResNet50
312,DefaultAug+S&P,gaussian noise,2024-04-08 22:37:43.609321,0.8694061630142397,ResNet50
313,DefaultAug+S&P,impulse noise,2024-04-08 22:37:46.081936,0.8640095734801992,ResNet50
314,DefaultAug+S&P,jpeg compression,2024-04-08 22:37:48.528933,0.8627806711910855,ResNet50
315,DefaultAug+S&P,motion blur,2024-04-08 22:37:50.977576,0.7441549631754164,ResNet50
316,DefaultAug+S&P,pixelate,2024-04-08 22:37:53.442952,0.8686885614535255,ResNet50
317,DefaultAug+S&P,saturate,2024-04-08 22:37:55.903370,0.8570830466406807,ResNet50
318,DefaultAug+S&P,shot noise,2024-04-08 22:37:58.426928,0.8719404679784708,ResNet50
319,DefaultAug+S&P,snow,2024-04-08 22:38:00.881837,0.7970818201006582,ResNet50
320,DefaultAug+S&P,spatter,2024-04-08 22:38:03.344365,0.7961766118066076,ResNet50
321,DefaultAug+S&P,speckle noise,2024-04-08 22:38:05.803384,0.878051653750877,ResNet50
322,DefaultAug+S&P,zoom blur,2024-04-08 22:38:08.262348,0.8148390747834382,ResNet50
323,DefaultAug+S&P,brightness,2024-04-08 22:51:42.234854,0.920667890233636,ResNet50
324,DefaultAug+S&P,contrast,2024-04-08 22:51:44.688852,0.5252680594803468,ResNet50
325,DefaultAug+S&P,defocus blur,2024-04-08 22:51:47.143630,0.9350713410473552,ResNet50
326,DefaultAug+S&P,elastic,2024-04-08 22:51:49.593635,0.8946037971592485,ResNet50
327,DefaultAug+S&P,fog,2024-04-08 22:51:52.054389,0.7561204147089678,ResNet50
328,DefaultAug+S&P,frost,2024-04-08 22:51:54.520244,0.8233185794737287,ResNet50
329,DefaultAug+S&P,frosted glass blur,2024-04-08 22:51:56.984736,0.9057402448118866,ResNet50
330,DefaultAug+S&P,gaussian blur,2024-04-08 22:51:59.443989,0.91412527643705,ResNet50
331,DefaultAug+S&P,gaussian noise,2024-04-08 22:52:01.896332,0.932884142062488,ResNet50
332,DefaultAug+S&P,impulse noise,2024-04-08 22:52:04.366618,0.9240128355095892,ResNet50
333,DefaultAug+S&P,jpeg compression,2024-04-08 22:52:06.809181,0.9340951589503744,ResNet50
334,DefaultAug+S&P,motion blur,2024-04-08 22:52:09.250335,0.8385687617526176,ResNet50
335,DefaultAug+S&P,pixelate,2024-04-08 22:52:11.702969,0.9452494397618432,ResNet50
336,DefaultAug+S&P,saturate,2024-04-08 22:52:14.147515,0.9317260136587878,ResNet50
337,DefaultAug+S&P,shot noise,2024-04-08 22:52:16.617838,0.943426310832042,ResNet50
338,DefaultAug+S&P,snow,2024-04-08 22:52:19.084648,0.858975878248646,ResNet50
339,DefaultAug+S&P,spatter,2024-04-08 22:52:21.540775,0.8502248497316571,ResNet50
340,DefaultAug+S&P,speckle noise,2024-04-08 22:52:23.993839,0.9462909899962116,ResNet50
341,DefaultAug+S&P,zoom blur,2024-04-08 22:52:26.424052,0.9038410875362752,ResNet50
342,DefaultAug+S&P,brightness,2024-04-08 23:01:01.537185,0.9140771840590808,ResNet50
343,DefaultAug+S&P,contrast,2024-04-08 23:01:03.972010,0.4797174887625874,ResNet50
344,DefaultAug+S&P,defocus blur,2024-04-08 23:01:06.423783,0.9086602451345128,ResNet50
345,DefaultAug+S&P,elastic,2024-04-08 23:01:08.872936,0.8624578048608613,ResNet50
346,DefaultAug+S&P,fog,2024-04-08 23:01:11.315892,0.6905108348578548,ResNet50
347,DefaultAug+S&P,frost,2024-04-08 23:01:13.761644,0.8180013731658015,ResNet50
348,DefaultAug+S&P,frosted glass blur,2024-04-08 23:01:16.214495,0.8896273668508735,ResNet50
349,DefaultAug+S&P,gaussian blur,2024-04-08 23:01:18.659423,0.8762512311163295,ResNet50
350,DefaultAug+S&P,gaussian noise,2024-04-08 23:01:21.114341,0.9311759434031104,ResNet50
351,DefaultAug+S&P,impulse noise,2024-04-08 23:01:23.564057,0.925955476128986,ResNet50
352,DefaultAug+S&P,jpeg compression,2024-04-08 23:01:26.054550,0.9292109815662492,ResNet50
353,DefaultAug+S&P,motion blur,2024-04-08 23:01:28.498515,0.7816557052743003,ResNet50
354,DefaultAug+S&P,pixelate,2024-04-08 23:01:30.938759,0.9352438726223384,ResNet50
355,DefaultAug+S&P,saturate,2024-04-08 23:01:33.383194,0.9267787838178736,ResNet50
356,DefaultAug+S&P,shot noise,2024-04-08 23:01:35.827618,0.9359873701442138,ResNet50
357,DefaultAug+S&P,snow,2024-04-08 23:01:38.262097,0.8666036108283652,ResNet50
358,DefaultAug+S&P,spatter,2024-04-08 23:01:40.713599,0.863093291620301,ResNet50
359,DefaultAug+S&P,speckle noise,2024-04-08 23:01:43.147607,0.9368610092453856,ResNet50
360,DefaultAug+S&P,zoom blur,2024-04-08 23:01:45.601348,0.8685065278224247,ResNet50
361,DefaultAug+S&P,brightness,2024-04-08 23:09:38.241932,0.9113228344381236,ResNet50
362,DefaultAug+S&P,contrast,2024-04-08 23:09:40.717847,0.5613541241842462,ResNet50
363,DefaultAug+S&P,defocus blur,2024-04-08 23:09:43.204318,0.9290027600381852,ResNet50
364,DefaultAug+S&P,elastic,2024-04-08 23:09:45.663060,0.8832997595860819,ResNet50
365,DefaultAug+S&P,fog,2024-04-08 23:09:48.131095,0.7620998763744766,ResNet50
366,DefaultAug+S&P,frost,2024-04-08 23:09:50.631362,0.797196967207772,ResNet50
367,DefaultAug+S&P,frosted glass blur,2024-04-08 23:09:53.098487,0.8975425507247555,ResNet50
368,DefaultAug+S&P,gaussian blur,2024-04-08 23:09:55.582960,0.909075759672216,ResNet50
369,DefaultAug+S&P,gaussian noise,2024-04-08 23:09:58.066713,0.92618012906256,ResNet50
370,DefaultAug+S&P,impulse noise,2024-04-08 23:10:00.548568,0.9186163351775272,ResNet50
371,DefaultAug+S&P,jpeg compression,2024-04-08 23:10:03.006359,0.9226828313111726,ResNet50
372,DefaultAug+S&P,motion blur,2024-04-08 23:10:05.476385,0.809642842922696,ResNet50
373,DefaultAug+S&P,pixelate,2024-04-08 23:10:07.937591,0.9382153733663589,ResNet50
374,DefaultAug+S&P,saturate,2024-04-08 23:10:10.391716,0.9137304674631542,ResNet50
375,DefaultAug+S&P,shot noise,2024-04-08 23:10:12.864866,0.9283965808038188,ResNet50
376,DefaultAug+S&P,snow,2024-04-08 23:10:15.332457,0.8467818928111435,ResNet50
377,DefaultAug+S&P,spatter,2024-04-08 23:10:17.788667,0.8325494320036952,ResNet50
378,DefaultAug+S&P,speckle noise,2024-04-08 23:10:20.255130,0.9338342445931428,ResNet50
379,DefaultAug+S&P,zoom blur,2024-04-08 23:10:22.764474,0.8980837356429758,ResNet50
380,Baseline,brightness,2024-04-09 00:42:46.075422,0.8670027056296277,Xception
381,Baseline,contrast,2024-04-09 00:42:48.906657,0.6369283531226527,Xception
382,Baseline,defocus blur,2024-04-09 00:42:51.608095,0.7641383704873501,Xception
383,Baseline,elastic,2024-04-09 00:42:54.300781,0.7126490419655213,Xception
384,Baseline,fog,2024-04-09 00:42:57.006453,0.7782321351268349,Xception
385,Baseline,frost,2024-04-09 00:42:59.757265,0.6556438571994926,Xception
386,Baseline,frosted glass blur,2024-04-09 00:43:02.484411,0.6844401437590386,Xception
387,Baseline,gaussian blur,2024-04-09 00:43:05.174500,0.6690538006914367,Xception
388,Baseline,gaussian noise,2024-04-09 00:43:07.862551,0.6059866841347697,Xception
389,Baseline,impulse noise,2024-04-09 00:43:10.584124,0.6348091407341798,Xception
390,Baseline,jpeg compression,2024-04-09 00:43:13.279366,0.8206910932864948,Xception
391,Baseline,motion blur,2024-04-09 00:43:16.003681,0.6053374354785519,Xception
392,Baseline,pixelate,2024-04-09 00:43:18.735907,0.8273876044876098,Xception
393,Baseline,saturate,2024-04-09 00:43:21.451959,0.8948182823042504,Xception
394,Baseline,shot noise,2024-04-09 00:43:24.149767,0.6749812089207603,Xception
395,Baseline,snow,2024-04-09 00:43:26.844291,0.7476604236813502,Xception
396,Baseline,spatter,2024-04-09 00:43:29.544396,0.7337987522348675,Xception
397,Baseline,speckle noise,2024-04-09 00:43:32.258744,0.7104306801019077,Xception
398,Baseline,zoom blur,2024-04-09 00:43:34.969543,0.6423067754932962,Xception
399,Baseline,brightness,2024-04-09 00:56:36.739198,0.93799158556323,Xception
400,Baseline,contrast,2024-04-09 00:56:40.396450,0.7409714210609253,Xception
401,Baseline,defocus blur,2024-04-09 00:56:43.137633,0.8776731907103009,Xception
402,Baseline,elastic,2024-04-09 00:56:45.858103,0.8077191244150598,Xception
403,Baseline,fog,2024-04-09 00:56:48.588501,0.8890168271861534,Xception
404,Baseline,frost,2024-04-09 00:56:51.313228,0.7621397166528932,Xception
405,Baseline,frosted glass blur,2024-04-09 00:56:54.037106,0.6527370850396703,Xception
406,Baseline,gaussian blur,2024-04-09 00:56:56.758564,0.7785029795396421,Xception
407,Baseline,gaussian noise,2024-04-09 00:56:59.470192,0.6023926801490069,Xception
408,Baseline,impulse noise,2024-04-09 00:57:02.193439,0.6459271693011654,Xception
409,Baseline,jpeg compression,2024-04-09 00:57:04.897807,0.8610205031638527,Xception
410,Baseline,motion blur,2024-04-09 00:57:07.660001,0.6996250843632719,Xception
411,Baseline,pixelate,2024-04-09 00:57:10.351368,0.8269193697452403,Xception
412,Baseline,saturate,2024-04-09 00:57:13.078857,0.9403874045963876,Xception
413,Baseline,shot noise,2024-04-09 00:57:15.803413,0.6776722920117004,Xception
414,Baseline,snow,2024-04-09 00:57:18.514399,0.7774703653481484,Xception
415,Baseline,spatter,2024-04-09 00:57:21.196751,0.7684122072258822,Xception
416,Baseline,speckle noise,2024-04-09 00:57:23.924741,0.7272519067309691,Xception
417,Baseline,zoom blur,2024-04-09 00:57:26.612038,0.7769119857864001,Xception
418,Baseline,brightness,2024-04-09 01:08:45.250112,0.9546239155800256,Xception
419,Baseline,contrast,2024-04-09 01:08:47.963810,0.7386385993965252,Xception
420,Baseline,defocus blur,2024-04-09 01:08:50.655098,0.8353411456492555,Xception
421,Baseline,elastic,2024-04-09 01:08:53.375168,0.7727276307311659,Xception
422,Baseline,fog,2024-04-09 01:08:56.075713,0.879488617104353,Xception
423,Baseline,frost,2024-04-09 01:08:58.813927,0.747376671922497,Xception
424,Baseline,frosted glass blur,2024-04-09 01:09:01.524024,0.6731244824223455,Xception
425,Baseline,gaussian blur,2024-04-09 01:09:04.252040,0.7074674979481425,Xception
426,Baseline,gaussian noise,2024-04-09 01:09:06.968679,0.6516615112517933,Xception
427,Baseline,impulse noise,2024-04-09 01:09:09.688998,0.7070716789872139,Xception
428,Baseline,jpeg compression,2024-04-09 01:09:12.411532,0.870082712796237,Xception
429,Baseline,motion blur,2024-04-09 01:09:15.124183,0.6260822005429736,Xception
430,Baseline,pixelate,2024-04-09 01:09:17.822683,0.8629494245777931,Xception
431,Baseline,saturate,2024-04-09 01:09:20.521284,0.9608303883763286,Xception
432,Baseline,shot noise,2024-04-09 01:09:23.218852,0.7305905980836218,Xception
433,Baseline,snow,2024-04-09 01:09:25.959258,0.8184498260411482,Xception
434,Baseline,spatter,2024-04-09 01:09:28.668228,0.8043913930300087,Xception
435,Baseline,speckle noise,2024-04-09 01:09:31.375445,0.7786524499990625,Xception
436,Baseline,zoom blur,2024-04-09 01:09:34.060379,0.715015178374739,Xception
437,Baseline,brightness,2024-04-09 01:22:36.605102,0.9711151423586946,Xception
438,Baseline,contrast,2024-04-09 01:22:40.264463,0.7870161394362547,Xception
439,Baseline,defocus blur,2024-04-09 01:22:42.939030,0.874569096286072,Xception
440,Baseline,elastic,2024-04-09 01:22:45.652878,0.8132312352359101,Xception
441,Baseline,fog,2024-04-09 01:22:48.366063,0.9052957498160362,Xception
442,Baseline,frost,2024-04-09 01:22:51.080853,0.7812466836655549,Xception
443,Baseline,frosted glass blur,2024-04-09 01:22:53.798783,0.6671023790596634,Xception
444,Baseline,gaussian blur,2024-04-09 01:22:56.504973,0.7617754255668149,Xception
445,Baseline,gaussian noise,2024-04-09 01:22:59.216567,0.6441058720652373,Xception
446,Baseline,impulse noise,2024-04-09 01:23:01.914021,0.6896257532660739,Xception
447,Baseline,jpeg compression,2024-04-09 01:23:04.617782,0.8876212619531263,Xception
448,Baseline,motion blur,2024-04-09 01:23:07.328749,0.7169344067434451,Xception
449,Baseline,pixelate,2024-04-09 01:23:10.037731,0.8807939051739326,Xception
450,Baseline,saturate,2024-04-09 01:23:12.742488,0.978803008077776,Xception
451,Baseline,shot noise,2024-04-09 01:23:15.451151,0.7370068299609104,Xception
452,Baseline,snow,2024-04-09 01:23:18.166568,0.8200285259447581,Xception
453,Baseline,spatter,2024-04-09 01:23:20.884234,0.8230381215745337,Xception
454,Baseline,speckle noise,2024-04-09 01:23:23.595998,0.7937690269012714,Xception
455,Baseline,zoom blur,2024-04-09 01:23:26.312594,0.7369726718783023,Xception
456,Baseline,brightness,2024-04-09 01:33:49.523851,0.9560974727503092,Xception
457,Baseline,contrast,2024-04-09 01:33:53.156260,0.7707016036322991,Xception
458,Baseline,defocus blur,2024-04-09 01:33:55.849972,0.8754780770248564,Xception
459,Baseline,elastic,2024-04-09 01:33:58.549545,0.8016736874788414,Xception
460,Baseline,fog,2024-04-09 01:34:01.239534,0.8817790304125858,Xception
461,Baseline,frost,2024-04-09 01:34:03.945691,0.7362217572020937,Xception
462,Baseline,frosted glass blur,2024-04-09 01:34:06.642995,0.6492283240912897,Xception
463,Baseline,gaussian blur,2024-04-09 01:34:09.334494,0.7523953722651942,Xception
464,Baseline,gaussian noise,2024-04-09 01:34:12.026033,0.6174262807377595,Xception
465,Baseline,impulse noise,2024-04-09 01:34:14.724463,0.699976253309548,Xception
466,Baseline,jpeg compression,2024-04-09 01:34:17.411956,0.890965001928682,Xception
467,Baseline,motion blur,2024-04-09 01:34:20.096053,0.6770696185947641,Xception
468,Baseline,pixelate,2024-04-09 01:34:22.800914,0.8926330053404874,Xception
469,Baseline,saturate,2024-04-09 01:34:25.491952,0.9738385316619886,Xception
470,Baseline,shot noise,2024-04-09 01:34:28.181411,0.6957074160791967,Xception
471,Baseline,snow,2024-04-09 01:34:30.879457,0.8075866318743039,Xception
472,Baseline,spatter,2024-04-09 01:34:33.573011,0.8252959302260807,Xception
473,Baseline,speckle noise,2024-04-09 01:34:36.254379,0.751376248717872,Xception
474,Baseline,zoom blur,2024-04-09 01:34:38.923411,0.7385931204782341,Xception
475,Salt&Pepper,brightness,2024-04-09 01:46:22.097110,0.7036565324452103,Xception
476,Salt&Pepper,contrast,2024-04-09 01:46:25.747215,0.3533788986166758,Xception
477,Salt&Pepper,defocus blur,2024-04-09 01:46:28.455107,0.726857327650175,Xception
478,Salt&Pepper,elastic,2024-04-09 01:46:31.160670,0.6745385860960463,Xception
479,Salt&Pepper,fog,2024-04-09 01:46:33.857438,0.5634888654227965,Xception
480,Salt&Pepper,frost,2024-04-09 01:46:36.670863,0.6054753783656903,Xception
481,Salt&Pepper,frosted glass blur,2024-04-09 01:46:39.364121,0.7035337443062769,Xception
482,Salt&Pepper,gaussian blur,2024-04-09 01:46:42.062838,0.7027560545919684,Xception
483,Salt&Pepper,gaussian noise,2024-04-09 01:46:44.775120,0.7368051947062833,Xception
484,Salt&Pepper,impulse noise,2024-04-09 01:46:47.479774,0.7316329129518037,Xception
485,Salt&Pepper,jpeg compression,2024-04-09 01:46:50.181883,0.7364434356791177,Xception
486,Salt&Pepper,motion blur,2024-04-09 01:46:52.897341,0.5971289759628372,Xception
487,Salt&Pepper,pixelate,2024-04-09 01:46:55.593469,0.7388097848530482,Xception
488,Salt&Pepper,saturate,2024-04-09 01:46:58.299005,0.7296587461163393,Xception
489,Salt&Pepper,shot noise,2024-04-09 01:47:00.996746,0.7395694847778493,Xception
490,Salt&Pepper,snow,2024-04-09 01:47:03.695886,0.6925024296394072,Xception
491,Salt&Pepper,spatter,2024-04-09 01:47:06.390838,0.6846584376619621,Xception
492,Salt&Pepper,speckle noise,2024-04-09 01:47:09.084722,0.7412246150086566,Xception
493,Salt&Pepper,zoom blur,2024-04-09 01:47:11.774451,0.697810703890791,Xception
494,Salt&Pepper,brightness,2024-04-09 01:56:52.700855,0.7660891215772277,Xception
495,Salt&Pepper,contrast,2024-04-09 01:56:56.328478,0.4798488349841691,Xception
496,Salt&Pepper,defocus blur,2024-04-09 01:56:59.025251,0.8006314793746266,Xception
497,Salt&Pepper,elastic,2024-04-09 01:57:01.725331,0.7472046740282711,Xception
498,Salt&Pepper,fog,2024-04-09 01:57:04.439906,0.6811885965403334,Xception
499,Salt&Pepper,frost,2024-04-09 01:57:07.202662,0.6832989276241135,Xception
500,Salt&Pepper,frosted glass blur,2024-04-09 01:57:09.918363,0.7605157966758773,Xception
501,Salt&Pepper,gaussian blur,2024-04-09 01:57:12.624018,0.7862630715596437,Xception
502,Salt&Pepper,gaussian noise,2024-04-09 01:57:15.344401,0.7647159725441979,Xception
503,Salt&Pepper,impulse noise,2024-04-09 01:57:18.069049,0.7645806418846363,Xception
504,Salt&Pepper,jpeg compression,2024-04-09 01:57:20.788138,0.778682326600191,Xception
505,Salt&Pepper,motion blur,2024-04-09 01:57:23.490149,0.6807011108149548,Xception
506,Salt&Pepper,pixelate,2024-04-09 01:57:26.172699,0.8018810094336789,Xception
507,Salt&Pepper,saturate,2024-04-09 01:57:28.886523,0.7538758963360953,Xception
508,Salt&Pepper,shot noise,2024-04-09 01:57:31.593242,0.7812889661835893,Xception
509,Salt&Pepper,snow,2024-04-09 01:57:34.339093,0.7265959116088156,Xception
510,Salt&Pepper,spatter,2024-04-09 01:57:37.043806,0.6968357837558982,Xception
511,Salt&Pepper,speckle noise,2024-04-09 01:57:39.751334,0.7876737727525942,Xception
512,Salt&Pepper,zoom blur,2024-04-09 01:57:42.440626,0.7678528930520929,Xception
513,Salt&Pepper,brightness,2024-04-09 02:12:22.588122,0.9284211245023756,Xception
514,Salt&Pepper,contrast,2024-04-09 02:12:26.078612,0.6450566507340417,Xception
515,Salt&Pepper,defocus blur,2024-04-09 02:12:28.627342,0.9077576796369048,Xception
516,Salt&Pepper,elastic,2024-04-09 02:12:31.166576,0.8364254130673643,Xception
517,Salt&Pepper,fog,2024-04-09 02:12:33.706294,0.7843203603035193,Xception
518,Salt&Pepper,frost,2024-04-09 02:12:36.270855,0.8325287087130991,Xception
519,Salt&Pepper,frosted glass blur,2024-04-09 02:12:38.819425,0.8731813103174405,Xception
520,Salt&Pepper,gaussian blur,2024-04-09 02:12:41.377797,0.8729434232149993,Xception
521,Salt&Pepper,gaussian noise,2024-04-09 02:12:43.926301,0.9144014003038268,Xception
522,Salt&Pepper,impulse noise,2024-04-09 02:12:46.470391,0.9170299351849364,Xception
523,Salt&Pepper,jpeg compression,2024-04-09 02:12:49.029144,0.9276135279892982,Xception
524,Salt&Pepper,motion blur,2024-04-09 02:12:51.572544,0.7463229453154023,Xception
525,Salt&Pepper,pixelate,2024-04-09 02:12:54.109657,0.9293035697245964,Xception
526,Salt&Pepper,saturate,2024-04-09 02:12:56.658198,0.9304776962521272,Xception
527,Salt&Pepper,shot noise,2024-04-09 02:12:59.207194,0.9279468369106126,Xception
528,Salt&Pepper,snow,2024-04-09 02:13:01.760685,0.8588225829765632,Xception
529,Salt&Pepper,spatter,2024-04-09 02:13:04.319970,0.8495011687171606,Xception
530,Salt&Pepper,speckle noise,2024-04-09 02:13:06.866627,0.9328107917318644,Xception
531,Salt&Pepper,zoom blur,2024-04-09 02:13:09.411433,0.8391198698734941,Xception
532,Salt&Pepper,brightness,2024-04-09 02:23:04.733657,0.9312324520985996,Xception
533,Salt&Pepper,contrast,2024-04-09 02:23:08.196188,0.6877792430618508,Xception
534,Salt&Pepper,defocus blur,2024-04-09 02:23:10.747372,0.9350751212283248,Xception
535,Salt&Pepper,elastic,2024-04-09 02:23:13.311032,0.8628761739125546,Xception
536,Salt&Pepper,fog,2024-04-09 02:23:15.854181,0.8227175936592355,Xception
537,Salt&Pepper,frost,2024-04-09 02:23:18.407616,0.8276459637040873,Xception
538,Salt&Pepper,frosted glass blur,2024-04-09 02:23:20.971229,0.8995316420744814,Xception
539,Salt&Pepper,gaussian blur,2024-04-09 02:23:23.524566,0.9106711999311708,Xception
540,Salt&Pepper,gaussian noise,2024-04-09 02:23:26.067237,0.9221681877954302,Xception
541,Salt&Pepper,impulse noise,2024-04-09 02:23:28.607113,0.9248355839673976,Xception
542,Salt&Pepper,jpeg compression,2024-04-09 02:23:31.151927,0.9419382524714488,Xception
543,Salt&Pepper,motion blur,2024-04-09 02:23:33.698129,0.8026655968291146,Xception
544,Salt&Pepper,pixelate,2024-04-09 02:23:36.255483,0.9496359144048312,Xception
545,Salt&Pepper,saturate,2024-04-09 02:23:38.828725,0.9378179996364356,Xception
546,Salt&Pepper,shot noise,2024-04-09 02:23:41.406019,0.9369185923334572,Xception
547,Salt&Pepper,snow,2024-04-09 02:23:43.969734,0.8566015536733655,Xception
548,Salt&Pepper,spatter,2024-04-09 02:23:46.526039,0.8523968453305238,Xception
549,Salt&Pepper,speckle noise,2024-04-09 02:23:49.086644,0.9414822457830868,Xception
550,Salt&Pepper,zoom blur,2024-04-09 02:23:51.623201,0.8754479048097037,Xception
551,Salt&Pepper,brightness,2024-04-09 02:33:44.654749,0.940299670772686,Xception
552,Salt&Pepper,contrast,2024-04-09 02:33:48.132446,0.599132763242925,Xception
553,Salt&Pepper,defocus blur,2024-04-09 02:33:50.690040,0.933420543735954,Xception
554,Salt&Pepper,elastic,2024-04-09 02:33:53.214942,0.8608192405112722,Xception
555,Salt&Pepper,fog,2024-04-09 02:33:55.743913,0.7848801914335802,Xception
556,Salt&Pepper,frost,2024-04-09 02:33:58.288824,0.8370248812810328,Xception
557,Salt&Pepper,frosted glass blur,2024-04-09 02:34:00.829681,0.9004996862918458,Xception
558,Salt&Pepper,gaussian blur,2024-04-09 02:34:03.364576,0.8929720784687415,Xception
559,Salt&Pepper,gaussian noise,2024-04-09 02:34:05.909432,0.9418520060059768,Xception
560,Salt&Pepper,impulse noise,2024-04-09 02:34:08.444448,0.940600222318625,Xception
561,Salt&Pepper,jpeg compression,2024-04-09 02:34:10.982870,0.9536507515694124,Xception
562,Salt&Pepper,motion blur,2024-04-09 02:34:13.525028,0.7778961610140932,Xception
563,Salt&Pepper,pixelate,2024-04-09 02:34:16.062602,0.9569819847986526,Xception
564,Salt&Pepper,saturate,2024-04-09 02:34:18.592038,0.940574184395323,Xception
565,Salt&Pepper,shot noise,2024-04-09 02:34:21.130956,0.9554185975780352,Xception
566,Salt&Pepper,snow,2024-04-09 02:34:23.660184,0.8703962300004419,Xception
567,Salt&Pepper,spatter,2024-04-09 02:34:26.190624,0.8498252123292008,Xception
568,Salt&Pepper,speckle noise,2024-04-09 02:34:28.754313,0.959741337724348,Xception
569,Salt&Pepper,zoom blur,2024-04-09 02:34:31.289661,0.8731630843639973,Xception
570,DefaultAug,brightness,2024-04-09 02:52:08.496109,0.8936511851616844,Xception
571,DefaultAug,contrast,2024-04-09 02:52:11.964732,0.7624676805565154,Xception
572,DefaultAug,defocus blur,2024-04-09 02:52:14.504272,0.8886200934840802,Xception
573,DefaultAug,elastic,2024-04-09 02:52:17.108935,0.8486234808660711,Xception
574,DefaultAug,fog,2024-04-09 02:52:19.634542,0.860007548582535,Xception
575,DefaultAug,frost,2024-04-09 02:52:22.166254,0.7388211235713417,Xception
576,DefaultAug,frosted glass blur,2024-04-09 02:52:24.701023,0.6606334276778355,Xception
577,DefaultAug,gaussian blur,2024-04-09 02:52:27.234951,0.8421995305341392,Xception
578,DefaultAug,gaussian noise,2024-04-09 02:52:29.771186,0.537085422194673,Xception
579,DefaultAug,impulse noise,2024-04-09 02:52:32.318377,0.6191247885639222,Xception
580,DefaultAug,jpeg compression,2024-04-09 02:52:34.852684,0.8179782617398583,Xception
581,DefaultAug,motion blur,2024-04-09 02:52:37.376391,0.7749713185620297,Xception
582,DefaultAug,pixelate,2024-04-09 02:52:39.905863,0.8260880303110791,Xception
583,DefaultAug,saturate,2024-04-09 02:52:42.462729,0.8988855575479651,Xception
584,DefaultAug,shot noise,2024-04-09 02:52:44.998425,0.6332864462546591,Xception
585,DefaultAug,snow,2024-04-09 02:52:47.558274,0.7747457703193008,Xception
586,DefaultAug,spatter,2024-04-09 02:52:50.077671,0.7566219580217012,Xception
587,DefaultAug,speckle noise,2024-04-09 02:52:52.607298,0.6923082313935993,Xception
588,DefaultAug,zoom blur,2024-04-09 02:52:55.144301,0.8155994873387868,Xception
589,DefaultAug,brightness,2024-04-09 03:10:13.500887,0.9348005313430354,Xception
590,DefaultAug,contrast,2024-04-09 03:10:16.029830,0.821267158288516,Xception
591,DefaultAug,defocus blur,2024-04-09 03:10:18.534043,0.9388613018415924,Xception
592,DefaultAug,elastic,2024-04-09 03:10:21.079921,0.8969407674082468,Xception
593,DefaultAug,fog,2024-04-09 03:10:23.612165,0.8999193548984488,Xception
594,DefaultAug,frost,2024-04-09 03:10:26.141740,0.7613475013543493,Xception
595,DefaultAug,frosted glass blur,2024-04-09 03:10:28.665083,0.7052902939712273,Xception
596,DefaultAug,gaussian blur,2024-04-09 03:10:31.199539,0.9032681878621138,Xception
597,DefaultAug,gaussian noise,2024-04-09 03:10:33.732094,0.6281828573428544,Xception
598,DefaultAug,impulse noise,2024-04-09 03:10:36.266804,0.641217800685108,Xception
599,DefaultAug,jpeg compression,2024-04-09 03:10:38.793184,0.8402349431850903,Xception
600,DefaultAug,motion blur,2024-04-09 03:10:41.374417,0.8253428584252248,Xception
601,DefaultAug,pixelate,2024-04-09 03:10:43.918847,0.8263117101457086,Xception
602,DefaultAug,saturate,2024-04-09 03:10:46.450182,0.9479046631101752,Xception
603,DefaultAug,shot noise,2024-04-09 03:10:48.976310,0.7107584306347889,Xception
604,DefaultAug,snow,2024-04-09 03:10:51.522478,0.8040876085678162,Xception
605,DefaultAug,spatter,2024-04-09 03:10:54.336318,0.7871219038290008,Xception
606,DefaultAug,speckle noise,2024-04-09 03:10:56.892286,0.7510574498448699,Xception
607,DefaultAug,zoom blur,2024-04-09 03:10:59.438177,0.8865227639046249,Xception
608,DefaultAug,brightness,2024-04-09 03:20:05.091428,0.9425186863779438,Xception
609,DefaultAug,contrast,2024-04-09 03:20:07.640472,0.8126949475289736,Xception
610,DefaultAug,defocus blur,2024-04-09 03:20:10.153581,0.9422521939692612,Xception
611,DefaultAug,elastic,2024-04-09 03:20:12.699358,0.9059542570089546,Xception
612,DefaultAug,fog,2024-04-09 03:20:15.219779,0.9028988904436004,Xception
613,DefaultAug,frost,2024-04-09 03:20:17.771918,0.7550042188475693,Xception
614,DefaultAug,frosted glass blur,2024-04-09 03:20:20.312091,0.6757248657707555,Xception
615,DefaultAug,gaussian blur,2024-04-09 03:20:22.874341,0.9041009862788508,Xception
616,DefaultAug,gaussian noise,2024-04-09 03:20:25.400914,0.5148472986905336,Xception
617,DefaultAug,impulse noise,2024-04-09 03:20:27.935580,0.6532406801440505,Xception
618,DefaultAug,jpeg compression,2024-04-09 03:20:30.464516,0.8442417602308497,Xception
619,DefaultAug,motion blur,2024-04-09 03:20:33.003123,0.8135554760188585,Xception
620,DefaultAug,pixelate,2024-04-09 03:20:35.537393,0.8756521980355926,Xception
621,DefaultAug,saturate,2024-04-09 03:20:38.070848,0.9537447129870028,Xception
